s,t,x,y
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.1,"([48.03329776203613], [53.45222570216451, 53.038830125784585], [74.08326453025418, 124.8690977009277, 165.46398309566803, 245.43879836632897], [496.6876780788426, 555.9916781650473], [268.2107898566632, 257.8651515706634], [272.2165529225359, 290.2425656104358], [27.528210334519567, 50.72070152315779], [63.9769960470145, 84.2197491860847], [135.05253990698478, 109.19187882590671], [101.1343656241228], [132.37516725993942], [266.7580924986561], [190.28785944377842, 176.17475616354963], [235.92426665092444, 256.9552451207212], [265.6913599317755, 272.7456312725584], [393.33174020831336, 310.86305643148313], [401.1575607414888], [529.467594456381], [534.1286896906762, 521.8350662831652], [533.6913253497953], [575.0349895399961, 563.7499297323722], [582.7762353608138])","([7.626634078624126], [243.1682273039467, 264.5798054500186], [296.61121855223996, 388.94724668498617, 316.3582796626148, 226.21318221620106], [380.1139537966905, 375.5188147371202], [340.08365138384045, 344.40606061566206], [376.8329355526552, 345.385266215898], [66.65496107709608, 45.317950531629556], [506.8598871456364, 512.8786862763575], [159.97773137629466, 143.76816910081035], [4.679177642980397], [575.6824858619606], [510.7651315679569], [81.86386002177402, 16.730985614093065], [167.7830851401033, 160.12772807482852], [207.82890522221976, 172.4507208465891], [166.93762617961323, 143.91869417176477], [580.1772629982207], [593.8641220536947], [134.72338389259815, 107.81453424780837], [2.2083313107482136], [314.79030273597914, 247.96891979629953], [24.035847926551494])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.1,"([47.89897015840654], [53.450807426708266, 53.04570530380474], [74.08268620985999, 124.86974798114656, 165.46456252167826, 245.4380324362172], [496.6979054784531, 555.9913103852397], [268.04846819563863, 257.8724363894057], [272.21620896370695, 290.3530067793838], [27.529318864528676, 50.72029472354965], [63.976283554113785, 83.91736672834628], [135.05169181023768, 109.19163037268561], [101.13382343397846], [132.37452128351745], [266.7583140004466], [190.28808560021236, 176.17388551763463], [236.1219888669205, 256.954315147459], [265.708922293962, 272.6451570388606], [393.33061246083975, 310.8632398878339], [401.05934303214127], [529.4956050182345], [534.1217177271881, 521.8334141589451], [533.6894106896547], [575.0353055385864, 563.7505067419564], [582.7765971469875])","([7.696780218936279], [243.16704655605105, 264.55986955006244], [296.6121255592045, 388.9476901271062, 316.35812495854606, 226.21364916542404], [380.1089104981784, 375.5195009829272], [340.15517309365464, 344.402981089947], [376.8333370759675, 345.6052577303365], [66.65549455298802, 45.31842046883441], [506.8759453486672, 513.0255771091612], [159.9777428721829, 143.76873692227082], [4.678741267257429], [575.6821475598487], [510.7643765753619], [81.86311099290347, 16.732909521457994], [167.81287168861198, 160.12694132775437], [207.74412545251636, 172.5052644582849], [166.93863470950814, 143.9193310623087], [580.2680825288674], [594.0570764455334], [134.7187486432698, 107.81625881211426], [2.204626981276852], [314.7893939116884, 247.96899629182684], [24.03522937608449])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.1,"([47.89928568861776], [53.604841353426735, 53.0560237951282], [74.08211336553927, 124.87039165994145, 165.45311379866195, 245.1751577742736], [496.7271715928013, 555.9909432549582], [267.9584581671122, 257.891059798307], [272.3104236754099, 290.35315911902137], [27.530415642251384, 50.72093899028875], [63.97593824997984, 83.9189213584359], [135.05060027227395, 109.1913847302745], [101.34574794444804], [132.37388345427973], [266.75866644866596], [190.21702878116727, 176.17459646581264], [236.1218156050558, 256.9534058367355], [265.762400238117, 272.5004113738785], [393.3294909174076, 310.8634388747994], [400.87280014917076], [529.4997346417213], [534.1221486120096, 521.8340308729994], [533.6887906567528], [575.1236952237459, 563.7510196343009], [582.7769521728467])","([7.695875086145945], [243.41862519311937, 264.5305468461335], [296.61302397778655, 388.94812674099586, 316.3458456641822, 226.16449322644087], [380.0938254628615, 375.5201860167733], [340.19478952189735, 344.3965128576891], [376.80887571963467, 345.6047315814353], [66.65602237313638, 45.31869650192891], [506.8754782755648, 513.0253074196244], [159.97808142493733, 143.76929831983296], [4.649621235075523], [575.681813524471], [510.7639989994828], [81.87642977330452, 16.733488203595414], [167.8120745224215, 160.12620557717295], [207.47904850788908, 172.58368649578404], [166.93963769120947, 143.91993322025968], [580.4449225871763], [594.0719201003498], [134.71833371168907, 107.81684727367795], [2.20182718104294], [314.78478763320385, 247.96918526026082], [24.03462147904229])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.1,"([47.8177824076469], [53.60335765011891, 53.05535655693633], [74.09058930167805, 124.87102435819219, 165.3904621758873, 245.15234788312054], [496.86852830220664, 555.9905767782598], [267.8334590537084, 258.11317014697306], [272.43023397389504, 290.35330462309105], [27.53150067128962, 50.55398105855419], [63.97546218323052, 83.83891004873561], [135.0495140078761, 109.23266768345502], [101.34513468777655], [132.37434401944412], [266.76021682767794], [190.2172799187939, 176.17530720718432], [236.12164513509256, 256.952515843594], [265.76303827133665, 272.5011964595874], [393.3283755549447, 310.90815307385316], [400.7188490720655], [529.5037741406147], [534.1223014897529, 521.8346462322194], [533.6882364958161], [575.1240035611837, 563.7515838502628], [582.77730085113])","([7.737306559371192], [243.41735233062684, 264.53122629682866], [296.6096139720654, 388.94855590667044, 316.281861331188, 226.16088268134195], [380.0196683698487, 375.52086983108944], [340.2504372450193, 344.32548945755855], [376.7777073014564, 345.60422904114057], [66.6565445392746, 45.34863295469744], [506.88167391504675, 513.065303962237], [159.97841834203612, 143.75620019643256], [4.649157885595451], [575.6861247723621], [510.76684802893504], [81.87564622191998, 16.73406671740118], [167.81129020158204, 160.12545261801577], [207.47932699172446, 172.58412289273772], [166.9406351453504, 143.84565633279686], [580.592177606205], [594.0863662739341], [134.71777058195605, 107.81743444247405], [2.1991173165648426], [314.7839306826093, 247.9692599849735], [24.034024450708422])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.817700644063684], [53.602689521412785, 53.08082349740799], [74.09002967068534, 124.87164609028046, 165.3910726403003, 245.15257480049985], [496.8868353572479, 555.9902109592329], [267.82587421776265, 258.1509554270769], [272.6317644692544, 290.4195823871603], [27.52983704176845, 50.39649601171081], [63.97316413474317, 83.84042600006431], [135.04843303063697, 109.23242913337909], [101.344528136075], [132.373719568062], [266.7793165917514], [190.21898154048978, 176.1760177503603], [236.12157732004596, 256.951722473054], [265.8095872837103, 272.5016924088101], [393.32726635038705, 310.9084414085661], [400.61443846158386], [529.5095483232725], [533.8515988471265, 521.8352602231834], [533.6877142433167], [575.1243139793124, 563.7521416050993], [582.9545069289577])","([7.73661755394464], [243.41738440996969, 264.46054732996987], [296.61049719509026, 388.9489776338852, 316.2816977284484, 226.16162071552068], [380.0103706420426, 375.52155241824653], [340.25322901027045, 344.31212863462537], [376.72511065226735, 345.73580006122523], [66.64925339238228, 45.376948035228246], [506.97132149559894, 513.0650435725481], [159.97875361926327, 143.75676393810554], [4.648699602092606], [575.6857957551971], [510.81655723103484], [81.87457682528537, 16.734645069883918], [167.81053367315897, 160.1262481356748], [207.24930664677277, 172.58468824122616], [166.9416270925569, 143.84613965166457], [580.691773457219], [594.1120936338273], [134.56630235764771, 107.81802030569574], [2.196474883395516], [314.7830679492289, 247.9693339169729], [24.132727850731357])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.818057598486114], [53.6012633912606, 53.08720781105865], [74.08948713887335, 124.87225687054772, 165.39168787493946, 245.15243984790038], [496.9860636503109, 555.9898826982901], [267.7073195232465, 258.15130897283973], [272.81907172042287, 290.4238209158689], [27.530905129847188, 50.397221128128685], [63.97284472423968, 83.63780923811252], [135.15154940799977, 109.36038029190257], [101.35991829466367], [132.37310328109254], [266.7796564586481], [190.2192340434811, 176.17668068406985], [236.13142941447697, 256.9508737950207], [265.84369540723065, 272.50242918392274], [393.30738247257773, 310.9091051861593], [400.5615541866278], [529.5116142640691], [533.7712572047686, 521.8358710998349], [533.6861353749908], [575.1246264740329, 563.720199777315], [582.955080695968])","([7.735719510867775], [243.41616176663075, 264.44198665271944], [296.611366336776, 388.9493919323681, 316.2815472568135, 226.16227889147484], [379.959925531941, 375.52233999294555], [340.30594941809835, 344.31116113469454], [376.6762930682937, 345.74348670917243], [66.64977192435761, 45.3772482398943], [506.970960994743, 513.1656287760928], [159.84074770667772, 143.71527189449466], [4.646076314399062], [575.6854710397791], [510.81618088148093], [81.87379211558476, 16.73526388673084], [167.81127238524618, 160.12553157891585], [207.08182874094297, 172.58509767737434], [166.87963182494974, 143.8459839805729], [580.7418554808582], [594.1142787110604], [134.52165205706044, 107.8186057229715], [2.1931710630944163], [314.78219944445556, 248.03537913089949], [24.13221379355163])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.818443183193374], [53.69744183488484, 53.13544438711088], [74.08893832130144, 124.87285671329526, 165.31792368683045, 245.15266164143253], [497.12938042641906, 555.9732703485098], [267.3895699671294, 258.4586675375145], [272.8185905528926, 290.5715074845758], [27.531961445011593, 50.39794682323247], [63.97214496903872, 83.63938427573392], [135.15036313909707, 109.36263446142966], [101.35932703285539], [132.40545691808333], [266.81654906704046], [190.21948664757335, 176.17739092922966], [236.16138567730243, 256.95004617403606], [265.8465376873679, 272.4787196004294], [393.3062256453636, 310.90929554273544], [400.53238934377845], [529.5494891268389], [533.7718002330324, 521.8364452558644], [533.6449944091268], [575.1249410411517, 563.7207695343694], [582.9556666334571])","([7.734824558400684], [243.5737788441794, 264.3090411634328], [296.61223251208503, 388.94979881181985, 316.2061221159092, 226.16299250194734], [379.888848991476, 375.47629783250403], [340.44820813038683, 344.20861365534086], [376.67675661450585, 346.0424922486003], [66.65028474085625, 45.377539775972856], [506.9883078080667, 513.1653461994542], [159.8411056222861, 143.71505615941672], [4.645624260456739], [575.8262770560714], [510.9132254319055], [81.87300663091398, 16.73584193489441], [167.81501667702167, 160.12483286590054], [207.07105836069815, 172.5986685601433], [166.88069659911187, 143.84661550759895], [580.769157626014], [594.3443570602519], [134.52122286156808, 107.8192076236762], [2.1633687171277005], [314.78132517994396, 248.03546166422487], [24.13172083724101])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.70468436918666], [53.81630360247294, 53.197011318091185], [74.13026960596179, 124.87344563278303, 165.31857278316397, 245.1528795453524], [497.22590760149365, 555.97289055464], [267.2368461880339, 258.57035796238324], [273.01581370305445, 290.6275240848238], [27.512679883467403, 50.39865773431621], [63.97227287426756, 83.62016239148143], [135.14918222273218, 109.3623871860666], [101.35878171281419], [132.40478406862417], [266.8169335723775], [190.2197396747635, 176.17810100186458], [236.16161893208007, 256.94926240671236], [265.84715753138846, 272.44045394013017], [393.3050749206201, 310.909485094379], [400.4704262067117], [529.5535957862201], [533.7385918985539, 521.8361388239983], [533.5289968515337], [575.1252576763817, 563.7213328794131], [582.9684096409001])","([7.792846912150024], [243.76837568994736, 264.13957935613166], [296.5932360544511, 388.9501982819131, 316.20595852792616, 226.16369359777164], [379.84120647168834, 375.476985152138], [340.516207812293, 344.1707805589572], [376.6248821577449, 346.168563842063], [66.59256085646145, 45.377825372814385], [507.3167980723028, 513.175333850296], [159.84146192295137, 143.71565541699073], [4.645171920407962], [575.8259207866741], [510.91293905063185], [81.872220292563, 16.7364198426449], [167.81432994660085, 160.12463104663732], [207.07134162309455, 172.62011262749033], [166.88175575639954, 143.84723986793713], [580.8279136073199], [594.35925194798], [134.50232613042348, 107.820252173379], [2.0831912388373404], [314.780445167609, 248.0355432463323], [24.138052135441185])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.646816361737855], [53.81485680301378, 53.196337718160336], [74.12973558149099, 124.87402364322877, 165.31921522120376, 245.15309356452957], [497.2262080846317, 555.9725114372338], [267.09972209257666, 258.6437545021631], [273.01529122103983, 290.6276909964076], [27.507933498126054, 50.39923620826568], [63.9725902219961, 83.56949445058163], [135.14800667283743, 109.36216708272804], [101.35820366390125], [132.40411951111935], [266.8172769656376], [190.2199929719985, 176.17881091050754], [236.2241422412077, 256.9494717118631], [265.84776211417216, 272.441164721148], [393.30393027504897, 310.95905724598606], [400.469853587698], [529.564271713131], [533.7391189329852, 521.8367473192245], [533.4341505214272], [575.1675906227001, 563.7218665300904], [582.996034130578])","([7.821994673472858], [243.76713609249722, 264.14026992286364], [296.59409736435083, 388.95059035229195, 316.2057966179943, 226.1643821946152], [379.84140264744457, 375.47767124756376], [340.5771662131812, 344.1456205189792], [376.62537695433014, 346.16799623909304], [66.57640010680934, 45.37812597947085], [507.64488110154883, 513.2008661217363], [159.8418166044699, 143.71624022987953], [4.644729994305575], [575.8255689078126], [510.91256966633387], [81.8714331149875, 16.736997616927038], [167.82291062090871, 160.1451172733845], [207.07161791126148, 172.62050340748735], [166.8828093182574, 143.76506671137358], [580.8277803941334], [594.4158116920619], [134.50189854955502, 107.82083332252063], [2.017008540050759], [314.7779795375365, 248.0356725754396], [24.152717877796515])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.643686211165814], [53.878634042800144, 53.19586436725453], [74.12920676621349, 124.64777015758575, 165.31218848846055, 245.14255772862163], [497.2260125738051, 555.9721330006786], [267.04542981511474, 258.65092050056796], [273.2084439006617, 290.68020763497395], [27.476211565165556, 50.39561628138276], [63.972225626186955, 83.25679786691978], [135.14683650332364, 109.36192509015298], [101.39739859120365], [132.43278516771974], [266.82643284525136], [190.23584351459039, 176.17952066367144], [236.2422896736251, 256.948694854945], [265.86215067104644, 272.43549246881605], [393.3027916853624, 310.9592463711857], [400.46959366428285], [529.5663323379804], [533.6852502882566, 521.8373456012571], [533.4335811208615], [575.1679980087839, 563.722417077389], [583.1005826911895])","([7.822913040360116], [243.8721075960321, 264.1404386875795], [296.59495027251995, 388.9187864573176, 316.1978609815378, 226.16305529621926], [379.84183705442894, 375.4783561108417], [340.60089765973675, 344.14240930842783], [376.5688370062857, 346.2860626361422], [66.48272103812279, 45.37916620804452], [507.65555552730456, 513.356006900248], [159.84216966264455, 143.71682664676015], [4.638860142804834], [575.9514932025025], [510.9356484413764], [81.86761019484028, 16.737575264669214], [167.82488591063478, 160.14447190061438], [207.00290819512273, 172.6243250002922], [166.8838573061198, 143.76572827145372], [580.8273622938708], [594.4180356630036], [134.4716697141891, 107.82141754792121], [2.0142432443242613], [314.77711519412134, 248.035752271416], [24.208422111039276])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.60717165328106], [54.025756034064, 53.218242410788875], [74.21043967749279, 124.64135010240992, 165.30016957394275, 245.1427689479603], [497.27541425913876, 555.971755249391], [267.0139972365747, 258.7412146869405], [273.27032169219655, 290.7222789583828], [27.477316171067123, 50.37621937398584], [63.97191116829683, 83.25777447428922], [135.14567172808012, 109.36168574959896], [101.39683488068671], [132.43207229962837], [266.82676100290985], [190.23610239735703, 176.18167240673296], [236.24598898893603, 256.95511628531483], [265.89297901360555, 272.4212382887939], [393.30083491229743, 310.9594352346831], [400.3994666740628], [529.5817801499529], [533.6580500718213, 521.837951231446], [533.432644989573], [575.1685255629765, 563.722961205299], [583.1044030457442])","([7.841043401249787], [244.13442322453014, 264.0780848106175], [296.55711367767225, 388.9182108124267, 316.1848505542943, 226.16372429035135], [379.8176258779823, 375.47903973397877], [340.6143677546671, 344.11165610368573], [376.55097172025455, 346.38041797356607], [66.48324603775238, 45.38301402860366], [507.6895711932825, 513.3560305472707], [159.84252109328474, 143.71740663703903], [4.638419165074714], [575.9511145861354], [510.935271813023], [81.86682653032902, 16.736908384303756], [167.82472459216893, 160.30014949090236], [206.8574562093433, 172.63278415450185], [166.8821970872334, 143.76638176709113], [580.8939009446423], [594.5045244086806], [134.45604249436516, 107.82199594366914], [2.0112767080214238], [314.77624103010714, 248.03583106060296], [24.209659640192733])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.5866034011903], [54.02440785497926, 53.217610196412], [74.20987195163846, 124.3018611945382, 165.30080411100755, 245.14297623065363], [497.44177455118233, 555.9713789190486], [267.0138961474851, 258.7409990335787], [273.26980885265294, 290.77397060446606], [27.478408925571664, 50.37688471424518], [63.97169844085239, 83.25925421237204], [135.14451236097426, 109.36144906048041], [101.39695863401161], [132.44668696167233], [266.84086287414584], [190.2364095201542, 176.21505852880432], [236.45008982527906, 256.95795700447496], [265.9154979116589, 272.4185925858357], [393.2992820967403, 310.95962109477483], [400.39919771729865], [529.6014616369214], [533.6165161944601, 521.8385554013034], [533.371157056455], [575.1693107970668, 563.7062580306932], [583.1047894574621])","([7.850960228598687], [244.13301407403176, 264.07871822445475], [296.5580005447145, 388.87047070158076, 316.18468844290686, 226.16438081596303], [379.73533364129594, 375.47972419943153], [340.6137862681453, 344.1109204494171], [376.55146228154894, 346.4965101599063], [66.48376540462277, 45.38327829097171], [507.7891929839611, 513.3557945485559], [159.8428708922065, 143.71798020213518], [4.637889919272213], [576.0193804616256], [510.9714679993771], [81.86603269452772, 16.70924600466574], [167.8541698243735, 160.38032111294882], [206.75220042683378, 172.63493311646883], [166.88185446337997, 143.7670318058289], [580.893497731425], [594.6172101571435], [134.4325452315355, 107.82257294475485], [1.9627388151359648], [314.7753524417848, 248.0720573900897], [24.209058435665575])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.43969163610542], [54.16022604897677, 53.28507625999883], [74.20930968625117, 124.30253395943521, 165.30143200103947, 245.05201680393526], [497.44481608986547, 555.9710025530372], [266.7199003654282, 258.94711292448835], [273.42689392778664, 290.8092421449897], [27.479489832321793, 50.33228566028094], [63.9713333249661, 83.26076855306955], [135.14335841585128, 109.36167452694065], [101.39640735263531], [132.46744467661676], [266.8441846634561], [190.23666903196332, 176.21181295350215], [236.52736810659113, 256.9616328645521], [265.9564766119747, 272.4190018100354], [393.29815711019387, 310.9613230306418], [400.39893486748423], [529.6045796705324], [533.6170270803694, 521.8390204414588], [533.3701665172435], [575.1696414888279, 563.7068069186569], [583.1051691218662])","([7.925884919199723], [244.40967168860257, 263.88893048254215], [296.55887888174493, 388.87094382146427, 316.1845280297019, 226.14814513948312], [379.7341619807891, 375.4804053195906], [340.7477788195941, 344.0417326498144], [376.5056097089348, 346.5753944576752], [66.48427914046525, 45.3916264029103], [507.78868135316935, 513.3555306389486], [159.84321905523242, 143.7183978202355], [4.637459014008162], [576.1252968796368], [510.97905009210683], [81.86524726559496, 16.713202583356587], [167.8648137784082, 160.48070815188456], [206.55826252841763, 172.63539851049848], [166.8828895797584, 143.76513826019558], [580.8931036735933], [594.6261553419888], [134.43211266887187, 107.82321854637789], [1.9593333712770897], [314.77447472022493, 248.0721288381054], [24.208467980858078])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.2,"([47.43944241167267], [54.297362166797384, 53.365460005018846], [74.21793854797974, 124.30320482318305, 165.3020532472234, 244.99869906434773], [497.53121522730294, 555.9706268857163], [266.5941679939337, 258.97055853704757], [273.51440800399985, 290.83547593081], [27.480558894946086, 50.16016081580031], [63.970983192443946, 83.26224928133522], [135.14220990653422, 109.36144279762087], [101.39746389588495], [132.46670420777176], [266.8445035630605], [190.23692884520045, 176.2125002724801], [236.59768603850094, 256.96109188781634], [265.9754306618735, 272.41211066441315], [393.297038086588, 310.9615064830949], [400.38347522525794], [529.6092935714036], [533.6175308200767, 521.8396218557424], [533.3691981767356], [575.170949094875, 563.7073493642545], [583.1055418059539])","([7.925326125627138], [244.6891332398092, 263.6594582696333], [296.5554119633805, 388.87141080934816, 316.18436931386566, 226.13894847578737], [379.69160530600726, 375.48108517530994], [340.80475934892786, 344.03315298970665], [376.48023233180135, 346.6338134585448], [66.48478724700438, 45.42280759661036], [507.7881907973333, 513.3552725871011], [159.84356557819197, 143.7189588222711], [4.636812949281312], [576.1250147842686], [510.9786908084721], [81.86446092437109, 16.71376027205379], [167.87440051316923, 160.48784986398945], [206.4703163711648, 172.63981314246413], [166.88391920954928, 143.76577704287337], [580.9072696272278], [594.6452240375181], [134.43168615683547, 107.82379271629713], [1.9559980448074856], [314.7735582363617, 248.07219942080113], [24.20788813461976])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.3,"([47.300258943827714], [54.38305237970091, 53.364776457309546], [74.21737846905904, 124.30386512709602, 165.3026678527358, 244.9989256509532], [497.71322430844094, 555.9702519216166], [266.41616533986917, 259.13664348443064], [273.5139606793633, 290.91414121074047], [27.481616117059122, 50.1493020824442], [63.970754872955595, 83.26369645520725], [135.14106684682346, 109.47809633116326], [101.42803094364871], [132.46946590312888], [266.8455624776815], [190.23718896528032, 176.21319906285453], [236.5981055302118, 256.9707720345696], [265.99523470327176, 272.31957307629654], [393.2959250026918, 311.0282748495097], [400.3123051045652], [529.6112429853107], [533.6180274232383, 521.8402217819545], [533.3682787796743], [575.1712846093684, 563.7078806717734], [583.1059076374105])","([7.996181288024545], [244.86436688270865, 263.6601870155966], [296.5562804644693, 388.87187044653683, 316.1842122945867, 226.13962931853519], [379.6016133193419, 375.48176375839], [340.88566955123287, 343.9719186656266], [376.4807003471654, 346.81075120555164], [66.48528972595814, 45.42515337860642], [507.89501538384116, 513.3550203828985], [159.8439104569213, 143.68156722969152], [4.632106887477225], [576.1421094194673], [510.9803163809859], [81.86367365446824, 16.714307789779767], [167.87369738695176, 160.72874912107338], [206.37832758288073, 172.6909160537765], [166.8849433741273, 143.65628192457214], [580.9747425873302], [594.6473008150296], [134.43126568725023, 107.82436544796374], [1.9527536104758938], [314.772669951472, 248.07227901898204], [24.20731895015214])"
"((0, 1), (1, 2), (1, 5), (1, 10), (1, 11), (1, 12), (6, 1), (8, 4), (9, 7), (10, 7), (11, 6), (11, 9), (12, 7), (14, 8), (15, 8), (15, 10), (17, 15), (17, 18), (21, 10), (22, 10), (24, 10), (25, 20))",20.3,"([47.208132210325914], [54.38157015472035, 53.36410227518769], [74.21682389332094, 124.30451488434647, 165.29884049771618, 244.99915579193538], [497.7130417404553, 555.9698776652964], [266.38342223799606, 259.5626922697013], [273.51360120838854, 290.9397306310132], [27.482661502261518, 50.149981997828945], [63.970424731068015, 82.94445077151151], [135.13992925049666, 109.48047636888131], [101.43389434582485], [132.46870980065256], [266.91607366683365], [190.23744939760385, 176.21389771428505], [236.68601584565766, 256.97615447707255], [265.99582731389273, 272.2159840427878], [393.2948178352863, 311.0284862875276], [400.3120460104147], [529.6417604234409], [533.6185168994915, 521.8408201950422], [533.351090299678], [575.1716222403675, 563.6689288985295], [583.1443106892993])","([8.041874503781555], [244.86279117023582, 263.6609163293338], [296.5571404319035, 388.8723227421996, 316.1795334044919, 226.14029904479585], [379.60205027013524, 375.4824410605819], [340.9000383124801, 343.8135513956536], [376.4811294420035, 346.8676466929093], [66.48578657903784, 45.425425411670865], [507.9043263575691, 513.5136046615731], [159.8442536872635, 143.68131388008624], [4.630801366191932], [576.1417154988319], [511.1622513877698], [81.86288543954022, 16.714855198640137], [167.88582392779722, 160.8757179507519], [206.37855468607154, 172.7481594955665], [166.88596209485672, 143.65693687003017], [580.9743607569574], [594.8260844374854], [134.43085125195648, 107.82493673509565], [1.9369016289447374], [314.7717760630685, 248.15541500116342], [24.227196907847507])"
