s,t,x,y
"((0, 0), (1, 0))",61.7,"([143.8113625236645], [139.4584709205113])","([71.26932905436945], [291.7682849307274])"
"((0, 0), (1, 0))",61.8,"([143.7946208241799], [139.458233398959])","([71.262039995315], [291.7686315773564])"
"((0, 0), (1, 0))",61.8,"([143.79513266362585], [139.45799749853953])","([71.26263098866762], [291.7689758580518])"
"((0, 0), (1, 0))",61.8,"([143.690737022759], [139.45776321975566])","([71.21532556009558], [291.7693177720798])"
"((0, 0), (1, 0))",61.8,"([143.690182836634], [139.45753056310926])","([71.2154374261784], [291.7696573187079])"
"((0, 0), (1, 0))",61.8,"([143.47344954616335], [139.5367072536596])","([71.11692563382421], [291.7441862960354])"
"((0, 0), (1, 0))",61.8,"([143.47396431567344], [139.53647546999463])","([71.1175507973116], [291.7445354863761])"
"((0, 0), (1, 0))",61.8,"([143.47453639674274], [139.53624525759807])","([71.11819729314762], [291.74488230954495])"
"((0, 0), (1, 0))",61.8,"([143.47500075067492], [139.53601661696902])","([71.11878988626127], [291.7452267647901])"
"((0, 0), (1, 0))",61.8,"([143.31198145255246], [139.5357895486055])","([71.04490240287527], [291.7455688513613])"
"((0, 0), (1, 0))",61.8,"([143.0900406109962], [139.53556405300458])","([70.94771346167687], [291.74590856850966])"
"((0, 0), (1, 0))",61.9,"([142.81756212874254], [139.53534013066255])","([70.83237316654102], [291.7462459154875])"
"((0, 0), (1, 0))",61.9,"([142.81823289105103], [139.53511779996043])","([70.83309533658324], [291.7465808857574])"
"((0, 0), (1, 0))",61.9,"([142.8186209882575], [139.5348970256173])","([70.83369317970876], [291.74691349016206])"
"((0, 0), (1, 0))",61.9,"([142.81930344472295], [139.54289503654553])","([70.83441108892964], [291.7445856813198])"
"((0, 0), (1, 0))",61.9,"([142.81997854236147], [139.5426740322393])","([70.83512125704175], [291.74491602846615])"
"((0, 0), (1, 0))",61.9,"([142.8206462905012], [139.54245462169766])","([70.8358236938579], [291.7452439933259])"
"((0, 0), (1, 0))",61.9,"([142.82003890738446], [139.54223680540653])","([70.8359823239888], [291.74556957517285])"
"((0, 0), (1, 0))",61.9,"([142.82069160679518], [139.54202058385096])","([70.83666936196619], [291.74589277328187])"
"((0, 0), (1, 0))",61.9,"([142.82133699203263], [139.5418148667062])","([70.83734870097106], [291.7462107126016])"
"((0, 0), (1, 0))",61.9,"([142.82197507227835], [139.54160183036933])","([70.83802035066807], [291.74652914440975])"
"((0, 0), (1, 0))",62.0,"([142.8225958620392], [139.54139039025375])","([70.83868010056497], [291.74684519029796])"
"((0, 0), (1, 0))",62.0,"([142.82321937598627], [139.54118054684096])","([70.83933640889393], [291.7471588495466])"
"((0, 0), (1, 0))",62.0,"([142.82383561211958], [139.5409723006113])","([70.83998505662476], [291.7474701214377])"
"((0, 0), (1, 0))",62.0,"([142.80160967428304], [139.5407656520444])","([70.83099470756775], [291.74777900525424])"
"((0, 0), (1, 0))",62.0,"([142.80220786942306], [139.54056060161895])","([70.8316300510341], [291.7480855002808])"
"((0, 0), (1, 0))",62.0,"([142.7960380930528], [139.54035714981276])","([70.82940826457242], [291.7483896058032])"
"((0, 0), (1, 0))",62.0,"([142.6686192681456], [139.54015529710273])","([70.7760985275233], [291.74869132110854])"
"((0, 0), (1, 0))",62.0,"([142.6692164489338], [139.5399550439648])","([70.77674012817297], [291.74899064548543])"
"((0, 0), (1, 0))",62.0,"([142.66980660021727], [139.6550384872373])","([70.77737417644498], [291.71228858349156])"
"((0, 0), (1, 0))",62.0,"([142.66981170817007], [139.6549144210762])","([70.77775740777693], [291.71257899066654])"
"((0, 0), (1, 0))",62.1,"([142.670387652155], [139.6546966660744])","([70.77837639290121], [291.712897559976])"
"((0, 0), (1, 0))",62.1,"([142.6709565958445], [139.65448058104948])","([70.77898785458765], [291.71321368615725])"
"((0, 0), (1, 0))",62.1,"([142.67151619752622], [139.80793594352423])","([70.77959081385904], [291.6643107476399])"
"((0, 0), (1, 0))",62.1,"([142.62459191996618], [139.80770028605193])","([70.76023317320859], [291.66465491288443])"
"((0, 0), (1, 0))",62.1,"([142.6251715509219], [139.80746633358535])","([70.7608425490439], [291.66499658805844])"
"((0, 0), (1, 0))",62.1,"([142.6257439299835], [139.80723408653895])","([70.7614443008402], [291.6653357725568])"
"((0, 0), (1, 0))",62.1,"([142.62630906604377], [139.83683685628176])","([70.76203843794659], [291.6561374386385])"
"((0, 0), (1, 0))",62.1,"([142.62686696796436], [139.8365979685914])","([70.76262496967948], [291.65647979909215])"
"((0, 0), (1, 0))",62.1,"([142.62739584275585], [139.83636083701663])","([70.76319475903554], [291.65681964277934])"
"((0, 0), (1, 0))",62.1,"([142.48946557319726], [139.83612553692356])","([70.70569440198392], [291.65715694521083])"
"((0, 0), (1, 0))",62.2,"([142.4900065467028], [139.83665346707352])","([70.70628084498207], [291.65724885957997])"
"((0, 0), (1, 0))",62.2,"([142.49054064132915], [139.83642124419023])","([70.70685983092272], [291.6575813907761])"
"((0, 0), (1, 0))",62.2,"([142.4910678652235], [139.83619078110718])","([70.70743136863783], [291.657911402029])"
"((0, 0), (1, 0))",62.2,"([142.45401968940936], [139.835962078215])","([70.69226277238502], [291.65823889277937])"
"((0, 0), (1, 0))",62.2,"([142.45437944327458], [139.8357351359031])","([70.69276066533018], [291.6585638624695])"
"((0, 0), (1, 0))",62.2,"([142.45207605557715], [139.83550995456054])","([70.69213958135082], [291.65888631054236])"
"((0, 0), (1, 0))",62.2,"([142.45246505440315], [139.83528653457557])","([70.6926410722185], [291.65920623644195])"
"((0, 0), (1, 0))",62.2,"([142.45152671652988], [139.83506487633582])","([70.69258297743956], [291.6595236396132])"
"((0, 0), (1, 0))",62.2,"([142.37097442214827], [139.93779113347694])","([70.6592396791311], [291.6271395978726])"
"((0, 0), (1, 0))",62.2,"([142.37149031564974], [139.93756710211247])","([70.6597928180365], [291.6274706862235])"
"((0, 0), (1, 0))",62.3,"([142.1929575434671], [139.9373447808919])","([70.58554653773945], [291.6277992472107])"
"((0, 0), (1, 0))",62.3,"([142.193471422308], [139.93712417020294])","([70.58611615975258], [291.6281252802613])"
"((0, 0), (1, 0))",62.3,"([142.19397866418186], [139.93690527043216])","([70.58667842485154], [291.628448784804])"
"((0, 0), (1, 0))",62.3,"([142.19421458000159], [139.9366880819659])","([70.58712288568618], [291.6287697602678])"
"((0, 0), (1, 0))",62.3,"([142.19470878391348], [139.9405490156147])","([70.58767059024856], [291.62779740560177])"
"((0, 0), (1, 0))",62.3,"([142.19519637151993], [139.9403336651767])","([70.58821096224924], [291.6281144864547])"
"((0, 0), (1, 0))",62.3,"([142.19566795368684], [139.94012003635635])","([70.58874009306767], [291.62842903240687])"
"((0, 0), (1, 0))",62.3,"([142.06482494149225], [139.93990812953416])","([70.53454537349873], [291.628741042898])"
"((0, 0), (1, 0))",62.3,"([141.86259685125253], [139.93969950887742])","([70.45106874271863], [291.62905002321025])"
"((0, 0), (1, 1))",62.3,"([141.8631673788124], [139.93949104567682])","([70.45167411553217], [291.6293569618348])"
"((0, 0), (1, 1))",62.4,"([141.8637354893544], [139.93928430562266])","([70.4522738403312], [291.6296613633199])"
"((0, 0), (1, 1))",62.4,"([141.8633067753197], [139.94055769695575])","([70.45245720317686], [291.6294967661943])"
"((0, 0), (1, 1))",62.4,"([141.62111308001116], [139.94035465997865])","([70.35281865866372], [291.6297962499196])"
"((0, 0), (1, 1))",62.4,"([141.40837262208987], [139.94015331604876])","([70.26540741966997], [291.6300932045116])"
"((0, 0), (1, 1))",62.4,"([141.19456439794783], [139.93995369324912])","([70.17761787260214], [291.63038762067333])"
"((0, 0), (1, 1))",62.4,"([141.19526321857697], [140.01159239651332])","([70.17835345350791], [291.6083150717655])"
"((0, 0), (1, 1))",62.4,"([141.19595456327022], [140.01137907452477])","([70.17908116521886], [291.6086167350078])"
"((0, 0), (1, 1))",62.4,"([141.19543822449145], [140.01116734099352])","([70.17930642385066], [291.60891591466253])"
"((0, 0), (1, 1))",62.4,"([141.19611559857117], [140.1567986328259])","([70.1800190076327], [291.56656995515414])"
"((0, 0), (1, 1))",62.4,"([141.19678551808818], [140.15656550748662])","([70.1807237493661], [291.5668955605034])"
"((0, 0), (1, 1))",62.5,"([141.1974479927899], [140.15633424381065])","([70.18142065930492], [291.56721856567395])"
"((0, 0), (1, 1))",62.5,"([141.19810303238867], [140.15614041713468])","([70.18210974766636], [291.5675285861782])"
"((0, 0), (1, 1))",62.5,"([141.19875064656202], [140.15591285693054])","([70.18279102463096], [291.56784640178176])"
"((0, 0), (1, 1))",62.5,"([141.18249277528443], [140.17304087927175])","([70.17651680762528], [291.56310192670855])"
"((0, 0), (1, 1))",62.5,"([141.1687074734458], [140.17281080094847])","([70.17125930670105], [291.5634192236665])"
"((0, 0), (1, 1))",62.5,"([141.1693338856827], [140.1725828321235])","([70.17192248044365], [291.56373384147133])"
"((0, 0), (1, 1))",62.5,"([141.16995297891617], [140.20021191128833])","([70.17257790566123], [291.55593811269114])"
"((0, 0), (1, 1))",62.5,"([141.13856581713415], [140.19998793276343])","([70.16008895166974], [291.55625202138623])"
"((0, 0), (1, 1))",62.5,"([141.06881893085526], [140.1997658192719])","([70.13186312168042], [291.5565633162138])"
"((0, 0), (1, 1))",62.5,"([141.0631134035927], [140.19954557107346])","([70.12992562188819], [291.55687199680983])"
"((0, 0), (1, 1))",62.6,"([141.06371696668117], [140.19932718842716])","([70.13057249824256], [291.5571780628113])"
"((0, 0), (1, 1))",62.6,"([141.06417454371766], [140.1994145111013])","([70.13115479259154], [291.5573933254459])"
"((0, 0), (1, 1))",62.6,"([141.06476363833258], [140.19919971248268])","([70.13178628565178], [291.5576942537687])"
"((0, 0), (1, 1))",62.6,"([141.06526012436456], [140.19898678118267])","([70.13237511525766], [291.5579925660176])"
"((0, 0), (1, 1))",62.6,"([141.06578328832836], [140.3227915760846])","([70.13297016924666], [291.52235386874577])"
"((0, 0), (1, 1))",62.6,"([141.06616398573203], [140.32257194534907])","([70.13350220670485], [291.5226701894173])"
"((0, 0), (1, 1))",62.6,"([141.00449813654828], [140.32235414205633])","([70.10864329237246], [291.5229838781351])"
"((0, 0), (1, 1))",62.6,"([141.005084198867], [140.3221381664634])","([70.10925950329738], [291.5232949345291])"
"((0, 0), (1, 1))",62.6,"([141.00566290671674], [140.32192412600736])","([70.10986798141982], [291.52360332724305])"
"((0, 0), (1, 1))",62.6,"([141.00623426943196], [140.321711806577])","([70.1104687365545], [291.52390911790025])"
"((0, 0), (1, 1))",62.7,"([141.00679706455526], [140.32150131561528])","([70.11106127526101], [291.5242122751262])"
"((0, 0), (1, 1))",62.7,"([140.8919155766801], [140.3212926533776])","([70.06480853422988], [291.524512798553])"
"((0, 0), (1, 1))",62.7,"([140.89247849425948], [140.32108638778075])","([70.06540868987203], [291.524810524067])"
"((0, 0), (1, 1))",62.7,"([140.89305143859207], [140.32282693445453])","([70.0660081730942], [291.52454488482994])"
"((0, 0), (1, 1))",62.7,"([140.86848018811696], [140.32262299058345])","([70.05641756988967], [291.5248380403574])"
"((0, 0), (1, 1))",62.7,"([140.86903425950132], [140.3224208814535])","([70.05700399065044], [291.5251285585685])"
"((0, 0), (1, 1))",62.7,"([140.86958109570884], [140.32222060731678])","([70.05758275380964], [291.5254164391009])"
"((0, 0), (1, 1))",62.7,"([140.87012070606892], [140.32202216842458])","([70.05815386924135], [291.5257016815934])"
"((0, 0), (1, 1))",62.7,"([140.86386742269292], [140.37141722509776])","([70.05597298537839], [291.5117271378739])"
"((0, 0), (1, 1))",62.7,"([140.864390624868], [140.37120945998362])","([70.05652912091017], [291.5120187937254])"
"((0, 0), (1, 1))",62.8,"([140.86490667807732], [140.50057858305132])","([70.05707765747908], [291.4750977080828])"
"((0, 0), (1, 1))",62.8,"([140.75377199974167], [140.50035049954582])","([70.01251975464501], [291.4754116834021])"
"((0, 0), (1, 1))",62.8,"([140.60823092309], [140.50012439657786])","([69.95694022571904], [291.4757229323519])"
"((0, 0), (1, 1))",62.8,"([140.60875633879806], [140.49990155879414])","([69.95748328165979], [291.4760310864438])"
"((0, 0), (1, 1))",62.8,"([140.60928340283695], [140.49967941679972])","([69.95802252438521], [291.47633688231167])"
"((0, 0), (1, 1))",62.8,"([140.60980358760315], [140.4994592558761])","([69.95855472888096], [291.47663995108024])"
"((0, 0), (1, 1))",62.8,"([140.60973245006494], [140.4992410761992])","([69.95885885026594], [291.47694029250744])"
"((0, 0), (1, 1))",62.8,"([140.6102302955062], [140.49902487794483])","([69.95937383475066], [291.4772379063512])"
"((0, 0), (1, 1))",62.8,"([140.61072976517488], [140.50841797589527])","([69.9598850129593], [291.4747861098478])"
"((0, 0), (1, 1))",62.8,"([140.61122239161747], [140.50820250688872])","([69.96038918752338], [291.4750807153039])"
"((0, 0), (1, 1))",62.9,"([140.269591929816], [140.50798903947685])","([69.83168826757044], [291.47537258402895])"
"((0, 0), (1, 1))",62.9,"([140.270148573835], [140.50777757382565])","([69.83225724715054], [291.47566171579604])"
"((0, 0), (1, 1))",62.9,"([140.23545465608146], [140.55311896312074])","([69.81951977947261], [291.4629541929859])"
"((0, 0), (1, 1))",62.9,"([140.23599238358491], [140.55291176031045])","([69.82007775745457], [291.46324496529405])"
"((0, 0), (1, 1))",62.9,"([140.2365233408621], [140.55270683565018])","([69.82062871024782], [291.46353291295827])"
"((0, 0), (1, 1))",62.9,"([139.83735478077932], [140.6972742968595])","([69.67106118693884], [291.4225891203388])"
"((0, 0), (1, 1))",62.9,"([139.8378140024134], [140.6970593171767])","([69.67163361862981], [291.42289834455624])"
"((0, 0), (1, 1))",62.9,"([139.63029945446561], [140.6968462511715])","([69.59456779562561], [291.4232048161626])"
"((0, 0), (1, 1))",62.9,"([139.63094767685283], [140.69675568004416])","([69.5952334677517], [291.4234742515884])"
"((0, 0), (1, 1))",62.9,"([139.6298296593231], [140.69654802123134])","([69.59523576929806], [291.42377478731805])"
"((0, 0), (1, 1))",63.0,"([139.63046319924], [140.69634064719264])","([69.59588704627181], [291.4240730329023])"
"((0, 0), (1, 1))",63.0,"([139.63090610553922], [140.69613518789285])","([69.59646269152682], [291.4243685247069])"
"((0, 0), (1, 1))",63.0,"([139.6009655580048], [140.69593164351062])","([69.58571522032844], [291.4246612624748])"
"((0, 0), (1, 1))",63.0,"([139.6015066711832], [140.69573001422464])","([69.58632299732629], [291.424951245949])"
"((0, 0), (1, 1))",63.0,"([139.60212647842246], [140.69553030021333])","([69.58695550980478], [291.42523847487297])"
"((0, 0), (1, 1))",63.0,"([139.59201234959738], [140.69533250165483])","([69.58358967122584], [291.4255229489905])"
"((0, 0), (1, 1))",63.0,"([139.5926265175426], [140.69513661872722])","([69.58421255850726], [291.4258046680454])"
"((0, 0), (1, 1))",63.0,"([139.59323356814642], [140.6949426516081])","([69.58482822740244], [291.4260836317823])"
"((0, 0), (1, 1))",63.0,"([139.54631820840598], [140.69475060047526])","([69.56777922994681], [291.4263598399455])"
"((0, 0), (1, 1))",63.0,"([139.49568635691895], [140.83439046435538])","([69.54935946061472], [291.3871167638474])"
"((0, 0), (1, 1))",63.1,"([139.49629485095147], [140.8341696456168])","([69.54997685660798], [291.3874182946469])"
"((0, 0), (1, 1))",63.1,"([139.4968962338063], [140.83395090524428])","([69.55058703739059], [291.38771698741107])"
"((0, 0), (1, 1))",63.1,"([139.49749051437328], [140.83373854133407])","([69.55119001198246], [291.3880116293653])"
"((0, 0), (1, 1))",63.1,"([139.49807770151142], [140.8335239566852])","([69.55178578937223], [291.3883046466846])"
"((0, 0), (1, 1))",63.1,"([139.49865780404903], [140.83331145070622])","([69.55237437851731], [291.38859482556103])"
"((0, 0), (1, 1))",63.1,"([139.49384744990778], [140.83310102349574])","([69.55096090547177], [291.38888216585985])"
"((0, 0), (1, 1))",63.1,"([139.49349787849212], [140.8328926751524])","([69.55119682646091], [291.38916666744643])"
"((0, 0), (1, 1))",63.1,"([139.49406068010197], [140.83268648740605])","([69.55176629119403], [291.38944830721726])"
"((0, 0), (1, 1))",63.1,"([139.49460026405632], [140.83248329675223])","([69.55232261706122], [291.3897268498646])"
"((0, 0), (1, 1))",63.1,"([139.40873214219067], [140.83228118556102])","([69.5209065961419], [291.390002834683])"
"((0, 0), (1, 1))",63.2,"([139.40931812931305], [140.83208115363072])","([69.52148390655776], [291.3902759802502])"
"((0, 0), (1, 1))",63.2,"([139.4098967110884], [140.98784960025662])","([69.52205392127752], [291.34675710581655])"
"((0, 0), (1, 1))",63.2,"([139.32752870975798], [141.05535524619387])","([69.49196916148381], [291.32946505646163])"
"((0, 0), (1, 1))",63.2,"([139.3121250388601], [141.05513962771673])","([69.48663906667518], [291.329764640976])"
"((0, 0), (1, 1))",63.2,"([139.31267385221946], [141.05492604340034])","([69.4871991408919], [291.3300613991878])"
"((0, 0), (1, 1))",63.2,"([139.30914479431604], [141.05471887024478])","([69.48624963629936], [291.3303542167065])"
"((0, 0), (1, 1))",63.2,"([139.3096782927385], [141.0545093536932])","([69.48679556389718], [291.33064532294685])"
"((0, 0), (1, 1))",63.2,"([139.31020485001613], [141.0543018714765])","([69.4873343886389], [291.330933602644])"
